meanValue,medianValue,standardDeviation,meanAbsoluteDeviation,quantile25,quantile75,signalIQR,sampleSkewness,sampleKurtosis,spectralEntropy,dominantFrequencyValue,dominantFrequencyMagnitude,dominantFrequencyRatio,Error1,Error2,Error3,Error4
7742.33689,7746.037303,24.24232301,20.22735725,7724.136554,7761.298862,37.16230784,-0.367727331,2.261926722,-0.333332074,0,0.999999126,0.999999126,0,0,0,1
7743.694801,7746.026338,22.38894183,18.73973103,7726.131811,7761.296359,35.16454843,-0.248732397,2.220024799,-0.333333022,0,0.999999807,0.999999807,0,0,0,1
7744.662464,7746.022029,20.86656932,17.71809688,7726.600788,7761.295233,34.69444503,-0.064739647,2.026241503,-0.333333263,0,0.99999996,0.99999996,0,0,0,1
7744.916204,7746.021186,20.44157501,17.45480944,7726.71294,7761.294966,34.58202639,0.003598632,1.935849363,-0.33333305,0,0.999999817,0.999999817,0,0,0,1
7744.436937,7746.022939,21.2102122,17.95373201,7726.507995,7761.295332,34.78733708,-0.10725486,2.067723994,-0.333333166,0,0.999999895,0.999999895,0,0,0,1
7742.894645,7746.03,23.87625031,19.60854673,7725.673023,7761.298241,35.62521769,-0.461948881,2.633987676,-0.333331852,0,0.999998927,0.999998927,0,0,0,1
7741.014842,7745.547008,25.76206039,21.58058134,7721.522231,7761.300612,39.77838059,-0.442096446,2.386054302,-0.333333197,0,0.999999915,0.999999915,0,0,0,1
7737.640267,7744.414546,29.57003373,24.98717678,7716.929736,7761.313209,44.38347228,-0.533272212,2.395884376,-0.333333078,0,0.999999833,0.999999833,0,0,0,1
7734.205602,7738.269112,30.60395412,26.13554529,7713.065685,7759.022547,45.95686259,-0.384626074,2.140370729,-0.333333007,0,0.999999781,0.999999781,0,0,0,1
7730.058066,7731.405397,32.71566025,27.66931977,7708.364822,7757.035985,48.67116318,-0.347407681,2.184510717,-0.333333134,0,0.999999874,0.999999874,0,0,0,1
7725.572883,7726.254305,33.11452767,27.80949136,7702.641379,7753.842814,51.20143501,-0.287872793,2.159515182,-0.333332242,0,0.999999205,0.999999205,0,0,0,1
7725.326664,7725.790645,32.98141706,27.61496267,7702.641276,7753.34798,50.70670402,-0.278846159,2.173988735,-0.333332935,0,0.999999722,0.999999722,0,0,0,1
7723.854652,7725.191371,31.71399935,26.22058848,7702.635333,7749.941146,47.30581281,-0.299839588,2.280228014,-0.33333323,0,0.999999938,0.999999938,0,0,0,1
7667.6516,7672.506398,26.96963586,21.56232509,7648.249973,7686.677163,38.42719055,-0.639936176,3.059763446,-0.333333005,0,0.999999787,0.999999787,0,0,0,1
7668.431274,7672.501051,25.39327637,20.65503375,7648.238202,7686.675953,38.43775128,-0.449953555,2.725694809,-0.333333186,0,0.999999913,0.999999913,0,0,0,1
7668.041141,7672.505757,25.76749961,21.10614376,7644.913825,7686.676167,41.76234137,-0.429074339,2.605011759,-0.333333186,0,0.999999908,0.999999908,0,0,0,1
7667.333159,7671.719536,25.92987192,21.59328688,7644.432142,7686.590135,42.15799232,-0.352095645,2.506170726,-0.333333089,0,0.999999841,0.999999841,0,0,0,1
7667.041078,7671.351599,25.77831846,21.35287681,7644.430912,7685.812844,41.38193164,-0.335736402,2.538784534,-0.33333326,0,0.999999958,0.999999958,0,0,0,1
7665.449582,7669.476315,25.63856523,21.31614197,7642.844255,7684.432178,41.58792313,-0.242212151,2.501362998,-0.333333076,0,0.999999831,0.999999831,0,0,0,1
7662.420527,7665.545897,25.48031118,21.48576854,7639.418904,7681.713196,42.29429261,-0.091890345,2.418771227,-0.333332866,0,0.999999693,0.999999693,0,0,0,1
7660.403893,7661.282312,24.78672351,20.74154152,7639.417289,7677.742409,38.32511993,0.055933,2.584065371,-0.333333252,0,0.999999952,0.999999952,0,0,0,1
7658.296301,7656.721229,25.20651532,21.20079102,7637.544662,7676.1488,38.60413831,0.219046771,2.52258075,-0.333333102,0,0.999999846,0.999999846,0,0,0,1
7656.866599,7655.902286,24.0763391,19.80373911,7637.542697,7672.763102,35.22040494,0.280770351,2.828884211,-0.333332652,0,0.999999539,0.999999539,0,0,0,1
7654.405451,7653.536977,21.40605246,17.73078502,7637.540685,7670.111624,32.57093878,0.091953151,2.804069617,-0.33333302,0,0.999999801,0.999999801,0,0,0,1
7651.512733,7650.481654,19.47137353,16.28295183,7636.597109,7666.947921,30.35081157,-0.091049742,2.650104218,-0.333333233,0,0.999999941,0.999999941,0,0,0,1
7649.454435,7647.172296,18.90671651,15.66221135,7635.64557,7664.091176,28.44560575,0.032867085,2.759399055,-0.333333163,0,0.99999989,0.99999989,0,0,0,1
7648.061408,7646.246395,17.73400052,14.4687056,7635.619795,7661.519035,25.89923985,0.018914025,3.058378131,-0.333333161,0,0.999999896,0.999999896,0,0,0,1
7648.996954,7646.248457,19.07122661,15.47243689,7635.620485,7662.706021,27.08553647,0.198051662,3.005810663,-0.333333119,0,0.99999986,0.99999986,0,0,0,1
7649.941226,7646.253242,20.5073386,16.51693702,7635.621383,7663.137501,27.51611872,0.353715803,2.932970691,-0.333333105,0,0.999999853,0.999999853,0,0,0,1
7651.073421,7647.294347,21.13655438,17.30236443,7635.923345,7665.866434,29.94308931,0.276641428,2.697659334,-0.333333052,0,0.999999822,0.999999822,0,0,0,1
7652.066448,7649.875428,21.15224644,17.41270539,7636.266347,7667.077447,30.81110009,0.157985276,2.650056344,-0.333333013,0,0.999999784,0.999999784,0,0,0,1
7653.216148,7652.155306,21.03889889,17.29495205,7637.462042,7668.478137,31.01609426,0.046198273,2.668426855,-0.333333221,0,0.999999933,0.999999933,0,0,0,1
7653.734267,7653.362529,21.00070118,17.24191898,7638.011152,7668.7657,30.75454762,-0.013848935,2.681691379,-0.333332841,0,0.999999661,0.999999661,0,0,0,1
7656.21628,7656.261046,18.95384992,15.81334024,7640.48409,7669.849425,29.36533485,0.200077269,2.297460886,-0.333333236,0,0.999999942,0.999999942,0,0,0,1
7656.652252,7656.259296,18.51687949,15.3784214,7641.98935,7669.84688,27.85753076,0.220253732,2.380946364,-0.333333212,0,0.999999926,0.999999926,0,0,0,1
7655.956948,7656.261094,19.41233982,16.07427361,7641.377931,7669.849483,28.4715522,0.111572832,2.338251891,-0.333333229,0,0.999999937,0.999999937,0,0,0,1
7654.433466,7654.461275,20.46840391,17.17429901,7638.312104,7669.467323,31.15521926,0.126801457,2.222604083,-0.333333183,0,0.999999909,0.999999909,0,0,0,1
7652.166678,7651.005291,20.34105953,16.98104101,7636.068445,7666.404787,30.33634246,0.261316819,2.35612166,-0.333331936,0,0.999998959,0.999998959,0,0,0,1
7651.291957,7650.088325,19.81692842,16.45584395,7635.809978,7665.325488,29.51550931,0.293416109,2.427778347,-0.333333248,0,0.999999949,0.999999949,0,0,0,1
7651.798761,7650.576768,19.49984173,15.97927357,7637.749548,7665.324804,27.57525601,0.267646011,2.513113185,-0.333333054,0,0.999999813,0.999999813,0,0,0,1
7651.876025,7650.989939,19.50710764,15.99184431,7637.747508,7665.324804,27.57729668,0.255500177,2.505568618,-0.333332962,0,0.999999757,0.999999757,0,0,0,1
7652.119312,7651.144892,19.37405415,15.79682408,7638.429445,7665.324658,26.8952129,0.235272051,2.558210238,-0.333333141,0,0.999999875,0.999999875,0,0,0,1
7650.674032,7649.051752,19.73015159,16.14233077,7636.21741,7664.40666,28.1892498,0.367905564,2.527068962,-0.333333168,0,0.999999894,0.999999894,0,0,0,1
7815.076603,7817.722687,24.34206422,19.42736997,7802.161175,7834.466772,32.3055964,-0.531404252,2.800426199,-0.333333118,0,0.999999863,0.999999863,0,0,0,1
7814.020334,7817.729419,25.71413756,20.59811513,7801.058835,7834.468823,33.40998813,-0.546244276,2.574889326,-0.33333321,0,0.999999928,0.999999928,0,0,0,1
7814.062523,7817.78462,25.71808342,20.56568218,7800.711355,7834.468823,33.75746823,-0.551835965,2.578211851,-0.333333218,0,0.999999932,0.999999932,0,0,0,1
7813.33671,7816.553073,25.92687897,21.04708983,7797.895428,7834.469392,36.5739639,-0.471374626,2.453695837,-0.333332921,0,0.999999728,0.999999728,0,0,0,1
7811.404536,7813.250343,26.01066083,21.33571648,7793.366325,7833.193144,39.82681916,-0.315631528,2.319436173,-0.333332941,0,0.999999736,0.999999736,0,0,0,1
7809.081693,7811.451744,27.51404345,23.13571184,7785.703409,7833.209864,47.50645551,-0.210920684,2.074523586,-0.333333152,0,0.999999888,0.999999888,0,0,0,1
7806.917492,7809.44482,28.88803892,24.80576575,7780.837968,7833.157297,52.31932899,-0.131625593,1.931090317,-0.333332596,0,0.999999475,0.999999475,0,0,0,1
7806.030516,7807.754126,29.17233216,25.4136388,7780.199659,7833.15856,52.95890157,-0.05676849,1.861118595,-0.333333114,0,0.999999856,0.999999856,0,0,0,1
7807.458094,7809.443327,28.29230512,24.11125789,7784.272252,7833.156529,48.88427679,-0.133422171,2.006179795,-0.333332759,0,0.999999619,0.999999619,0,0,0,1
7808.562106,7809.436219,26.88675017,22.96831699,7786.627143,7833.155188,46.52804537,-0.054535082,1.998930986,-0.333332453,0,0.999999387,0.999999387,0,0,0,1
7807.853617,7808.555454,26.18979914,22.04605935,7787.330823,7829.345182,42.01435958,-0.025649341,2.114175401,-0.333333032,0,0.999999802,0.999999802,0,0,0,1
7804.974104,7805.201383,24.24953038,20.40687626,7786.567391,7824.049594,37.48220283,-0.026992824,2.147393235,-0.333332989,0,0.999999767,0.999999767,0,0,0,1
7803.285884,7802.469519,23.13652173,19.15300824,7786.483546,7819.649722,33.1661757,0.020176544,2.281917876,-0.33333302,0,0.999999792,0.999999792,0,0,0,1
7803.729496,7802.471485,23.51516102,19.61057633,7786.483619,7822.986359,36.50274059,0.00768623,2.19490406,-0.333332937,0,0.999999724,0.999999724,0,0,0,1
7803.746391,7802.471485,23.49928765,19.62815125,7786.483619,7822.834034,36.35041555,-0.0008,2.183962876,-0.333332243,0,0.999999257,0.999999257,0,0,0,1
7802.224567,7802.110538,22.17281854,18.12524515,7786.48249,7817.591012,31.10852171,0.000403451,2.367089193,-0.333332855,0,0.999999671,0.999999671,0,0,0,1
7802.05963,7802.131592,21.95303405,17.95999229,7786.482404,7817.496025,31.01362161,-0.01560618,2.39533211,-0.33333313,0,0.999999871,0.999999871,0,0,0,1
7801.081898,7802.075204,20.90241699,17.00647792,7786.481235,7815.318676,28.83744146,-0.065913341,2.548220076,-0.333332151,0,0.999999137,0.999999137,0,0,0,1
7800.950463,7802.074879,20.62141966,16.88084841,7786.481186,7815.419932,28.93874593,-0.133086587,2.463368458,-0.333333179,0,0.999999904,0.999999904,0,0,0,1
7801.002345,7802.174458,20.67335866,16.92297718,7786.481186,7815.743395,29.26220956,-0.131830889,2.450808088,-0.333333083,0,0.999999838,0.999999838,0,0,0,1
7803.054554,7803.847976,21.44317142,17.58519143,7788.032476,7818.989058,30.95658211,-0.176891488,2.41986879,-0.33333304,0,0.999999807,0.999999807,0,0,0,1
7805.358579,7806.592351,20.28843964,16.37585781,7790.965039,7820.085773,29.12073455,-0.284645468,2.73063944,-0.33333299,0,0.999999789,0.999999789,0,0,0,1
7804.476457,7805.920124,21.14387484,17.13960144,7789.684802,7820.087351,30.40254947,-0.304966312,2.64541285,-0.333333231,0,0.999999939,0.999999939,0,0,0,1
7803.537017,7804.911368,21.77885156,17.89355003,7788.097478,7820.088732,31.9912539,-0.250790902,2.47032398,-0.333333143,0,0.999999884,0.999999884,0,0,0,1
7804.103747,7806.037807,21.63850516,17.66186275,7788.807764,7820.303593,31.49582946,-0.308274394,2.542046034,-0.333333227,0,0.999999935,0.999999935,0,0,0,1
7804.457078,7806.037147,21.15077091,17.28673991,7789.17211,7820.303514,31.13140462,-0.273377477,2.56252716,-0.333333174,0,0.999999901,0.999999901,0,0,0,1
7803.833529,7806.039436,22.13405593,17.95180403,7788.692643,7820.304426,31.61178354,-0.386069278,2.686234219,-0.333332976,0,0.999999763,0.999999763,0,0,0,1
7803.554117,7806.040075,22.36668215,18.25475608,7788.052501,7820.305407,32.25290653,-0.364485351,2.591890078,-0.333333116,0,0.999999865,0.999999865,0,0,0,1
7802.453233,7804.519301,22.87427035,19.08280399,7785.907216,7820.306735,34.39951857,-0.258013348,2.386648922,-0.333333057,0,0.999999823,0.999999823,0,0,0,1
7803.185263,7805.766555,22.99348337,19.14158727,7786.174991,7821.086188,34.91119658,-0.319863817,2.393328466,-0.333332281,0,0.999999258,0.999999258,0,0,0,1
7640.629963,7641.762143,20.17374403,17.32635463,7624.029836,7656.898408,32.8685717,-0.052153525,2.024630234,-0.333333209,0,0.999999925,0.999999925,0,0,0,1
7638.946771,7637.950535,20.13018643,17.18494943,7622.174451,7655.286234,33.11178368,0.107915748,2.063664547,-0.333332789,0,0.999999626,0.999999626,0,0,0,1
7636.067314,7635.265303,23.25058403,19.19186774,7618.736926,7654.969079,36.23215264,-0.251247959,2.709744281,-0.333333115,0,0.999999861,0.999999861,0,0,0,1
7632.636722,7632.47617,24.57369633,20.02177978,7616.019948,7652.18972,36.16977187,-0.196278752,2.590547329,-0.333333233,0,0.99999994,0.99999994,0,0,0,1
7628.872465,7629.116281,23.44089561,19.2974993,7612.852397,7647.699356,34.84695913,-0.206014708,2.443058797,-0.333332947,0,0.999999742,0.999999742,0,0,0,1
7626.569497,7626.399139,22.31039045,18.21703368,7611.508629,7643.281281,31.77265216,-0.158814414,2.505377233,-0.333333261,0,0.999999958,0.999999958,0,0,0,1
7624.692332,7624.260302,21.95798187,17.76900776,7609.798694,7639.346589,29.54789491,-0.030672301,2.554395007,-0.333333289,0,0.999999974,0.999999974,0,0,0,1
7623.963869,7622.231846,21.88687091,17.56107619,7609.449991,7638.27277,28.82277845,0.054033002,2.587008544,-0.333333139,0,0.999999874,0.999999874,0,0,0,1
7623.03956,7620.822423,22.25811939,17.86587175,7607.841219,7637.278561,29.43734122,0.109406616,2.522314102,-0.333332569,0,0.999999467,0.999999467,0,0,0,1
7623.417554,7621.731386,22.20040824,17.7898756,7608.517421,7637.714563,29.19714109,0.069272246,2.535853764,-0.333333254,0,0.999999953,0.999999953,0,0,0,1
7623.902189,7623.394918,22.09731543,17.61240593,7609.469702,7637.713861,28.24415953,0.014606465,2.570790298,-0.333333134,0,0.999999872,0.999999872,0,0,0,1
7624.548,7624.438612,22.01739499,17.42489942,7610.489106,7638.667915,28.1788094,-0.059815878,2.606386918,-0.333333018,0,0.999999793,0.999999793,0,0,0,1
7624.296979,7623.840106,22.02087031,17.41241116,7610.253404,7638.668297,28.41489258,-0.027982375,2.603325334,-0.333332746,0,0.999999583,0.999999583,0,0,0,1
7625.881398,7625.027081,22.94402404,18.0378637,7611.941919,7641.281947,29.34002765,-0.000905057,2.673049954,-0.333332962,0,0.99999976,0.99999976,0,0,0,1
7627.856986,7626.068461,24.65577909,19.69182253,7612.218883,7646.854505,34.63562247,0.035868148,2.473807458,-0.333332977,0,0.999999754,0.999999754,0,0,0,1
7627.632458,7626.067225,24.46928624,19.45096009,7612.216781,7645.513131,33.29634951,0.045636964,2.533929676,-0.333332954,0,0.999999755,0.999999755,0,0,0,1
7627.077498,7625.939785,24.08207364,18.87756706,7612.215244,7642.401402,30.1861575,0.076782129,2.65542412,-0.333333173,0,0.9999999,0.9999999,0,0,0,1
7627.814379,7625.942607,25.18815852,19.66644956,7612.218361,7642.410659,30.19229759,0.181583081,2.628080482,-0.33333299,0,0.999999781,0.999999781,0,0,0,1
7629.941202,7626.485168,27.59253532,21.84524745,7612.224729,7645.274186,33.04945717,0.277039954,2.472759716,-0.333333213,0,0.99999993,0.99999993,0,0,0,1
7631.486631,7626.82483,28.77044733,23.49018914,7612.229209,7652.871965,40.64275595,0.218873301,2.257775422,-0.333332363,0,0.99999933,0.99999933,0,0,0,1
7632.089217,7626.98177,29.09220117,24.11039963,7612.229861,7657.639449,45.40958788,0.173533477,2.167281539,-0.333333128,0,0.99999987,0.99999987,0,0,0,1
7633.304929,7629.277964,29.2069325,24.58249316,7612.769769,7657.740987,44.97121821,0.063595393,2.116739608,-0.333332734,0,0.999999589,0.999999589,0,0,0,1
7637.006994,7633.332539,27.58484712,23.61911821,7616.679751,7661.186999,44.50724772,0.050799715,2.031019061,-0.333333125,0,0.999999866,0.999999866,0,0,0,1
7638.926139,7634.452856,25.56268126,21.92258929,7619.227728,7661.183216,41.95548799,0.160021662,2.020549712,-0.333332694,0,0.999999569,0.999999569,0,0,0,1
7641.718553,7640.427722,24.23227037,20.87553597,7622.112419,7662.046241,39.93382201,0.081837433,2.0453399,-0.333333275,0,0.999999968,0.999999968,0,0,0,1
7642.137239,7640.870554,23.85268384,20.50765488,7622.90911,7662.045323,39.13621285,0.087627044,2.08160318,-0.333332772,0,0.999999626,0.999999626,0,0,0,1
7642.765721,7640.868459,23.07489187,19.90073721,7623.868754,7662.043378,38.17462442,0.14936701,2.105820737,-0.33333295,0,0.999999736,0.999999736,0,0,0,1
7642.734645,7640.869455,23.11004592,19.93077171,7624.000868,7662.044145,38.04327696,0.146376026,2.105477647,-0.333332942,0,0.999999731,0.999999731,0,0,0,1
7643.529285,7641.411511,22.07341328,19.18574034,7624.594295,7662.042168,37.44787253,0.292092878,1.915865922,-0.33333262,0,0.999999507,0.999999507,0,0,0,1
7643.624528,7641.47325,21.96626379,19.09585515,7624.857953,7662.042145,37.18419224,0.30207284,1.913685657,-0.333333176,0,0.999999903,0.999999903,0,0,0,1
7786.262701,7788.385563,26.05044777,22.29877749,7763.872865,7806.724543,42.85167779,-0.032410334,2.112719224,-0.333331982,0,0.999999059,0.999999059,0,0,0,1
7786.12226,7788.385818,26.17800622,22.4449735,7763.459414,7806.724614,43.2651997,-0.029842053,2.089816578,-0.333333126,0,0.999999872,0.999999872,0,0,0,1
7785.85307,7788.387425,26.45341416,22.72654107,7762.534917,7806.725996,44.19107914,-0.031321334,2.050222903,-0.333332277,0,0.999999282,0.999999282,0,0,0,1
7785.101709,7785.695099,26.51840418,23.02321325,7762.216797,7806.730804,44.51400695,0.055351814,2.011001374,-0.333330412,0,0.999997819,0.999997819,0,0,0,1
7784.294377,7783.909288,26.21131769,22.52345362,7762.23505,7805.270849,43.03579854,0.129451939,2.088831927,-0.333332636,0,0.999999513,0.999999513,0,0,0,1
7782.144643,7778.537369,26.23908636,22.52729603,7760.715978,7803.1034,42.38742173,0.295042142,2.137558737,-0.333332992,0,0.999999785,0.999999785,0,0,0,1
7780.79899,7777.731474,25.17712587,21.20585238,7760.714878,7798.879015,38.16413757,0.365109495,2.379912832,-0.333332739,0,0.999999594,0.999999594,0,0,0,1
7780.689237,7777.73108,25.09408541,21.093704,7760.714423,7798.445468,37.73104496,0.372315698,2.404922747,-0.33333291,0,0.999999719,0.999999719,0,0,0,1
7780.411845,7777.87722,25.32460871,21.33068564,7760.311711,7798.446036,38.13432516,0.365803689,2.380292106,-0.333332994,0,0.999999776,0.999999776,0,0,0,1
7780.752504,7777.876237,24.88098034,21.00750369,7760.598653,7798.445468,37.84681592,0.42832021,2.34021072,-0.333333173,0,0.9999999,0.9999999,0,0,0,1
7782.163816,7780.221719,23.88485208,19.85552162,7762.458674,7798.4421,35.98342632,0.435713565,2.424859722,-0.333332902,0,0.999999718,0.999999718,0,0,0,1
7783.108241,7782.670711,23.60320816,19.32302222,7763.222279,7798.440166,35.21788727,0.353848587,2.458582116,-0.333332441,0,0.999999339,0.999999339,0,0,0,1
7784.61557,7783.815138,24.51267571,20.37784648,7763.51457,7801.91785,38.40328072,0.263849411,2.226420657,-0.333332792,0,0.999999637,0.999999637,0,0,0,1
7784.834504,7783.035097,25.0823301,20.86080264,7763.516489,7802.921859,39.40537021,0.318874936,2.24192522,-0.333332508,0,0.999999438,0.999999438,0,0,0,1
7783.397579,7782.186048,24.13966105,19.50659337,7763.513492,7798.583532,35.07003946,0.42804507,2.538865073,-0.333333045,0,0.999999826,0.999999826,0,0,0,1
7780.901258,7780.856743,21.40114426,17.291441,7763.509175,7794.194973,30.68579795,0.332641499,2.654842915,-0.333332338,0,0.999999307,0.999999307,0,0,0,1
7779.667989,7780.355194,20.19378401,16.13186729,7763.500815,7791.699609,28.19879402,0.341401146,2.927243229,-0.333332685,0,0.999999581,0.999999581,0,0,0,1
7778.526381,7779.059035,19.26289544,15.26235381,7763.497626,7790.050122,26.55249581,0.371371988,3.171005748,-0.3333332,0,0.999999918,0.999999918,0,0,0,1
7779.769143,7780.16621,19.91735296,15.73073352,7764.61419,7791.358121,26.74393055,0.313483864,2.943995927,-0.333333146,0,0.999999884,0.999999884,0,0,0,1
7779.470024,7780.170182,19.60232757,15.43868022,7764.61396,7791.119735,26.50577483,0.321911968,3.077018946,-0.33333258,0,0.999999475,0.999999475,0,0,0,1
7779.972995,7781.168802,19.57624164,15.38937522,7765.625491,7791.366417,25.74092674,0.259558283,3.060403823,-0.333333199,0,0.999999916,0.999999916,0,0,0,1
7781.871315,7782.570887,18.58923384,14.36120337,7770.098791,7792.099673,22.00088123,0.231451179,3.288369414,-0.333333094,0,0.999999857,0.999999857,0,0,0,1
7782.776816,7782.867968,17.91423105,13.63171042,7772.544165,7792.442395,19.89823067,0.237694869,3.542793663,-0.333333134,0,0.999999876,0.999999876,0,0,0,1
7783.081476,7782.906595,17.68446366,13.32907883,7773.452016,7792.44105,18.98903404,0.229729073,3.66753454,-0.333332861,0,0.999999693,0.999999693,0,0,0,1
7782.842965,7782.283041,17.61537256,13.32825876,7772.916265,7792.164212,19.24794684,0.289843456,3.701252519,-0.333333229,0,0.999999938,0.999999938,0,0,0,1
7782.378982,7782.283713,18.26816042,13.78428364,7772.673114,7792.166204,19.49308981,0.175005845,3.558586576,-0.333332998,0,0.99999979,0.99999979,0,0,0,1
7781.448811,7781.17101,18.47631447,14.02613595,7771.056928,7791.374056,20.31712728,0.272917657,3.487782168,-0.333333115,0,0.999999859,0.999999859,0,0,0,1
7779.67535,7779.161754,18.60525869,14.08003213,7768.515457,7789.419445,20.90398702,0.408338591,3.584370867,-0.333333153,0,0.999999889,0.999999889,0,0,0,1
7779.939325,7779.166156,18.30672133,13.91343609,7768.729637,7789.570724,20.84108744,0.464938599,3.624721905,-0.333333088,0,0.999999844,0.999999844,0,0,0,1
7781.05073,7779.995806,17.27254151,12.99497386,7770.67252,7789.679482,19.00696136,0.606399923,3.886575995,-0.333332691,0,0.999999554,0.999999554,0,0,0,1
7703.882038,7707.293408,29.59994687,24.88963944,7678.53459,7728.908693,50.37410273,-0.459546604,2.25622182,-0.333333067,0,0.999999828,0.999999828,0,0,0,1
7704.942258,7708.850746,29.78779828,24.96885969,7679.759228,7730.221924,50.46269621,-0.507881455,2.289545416,-0.333333149,0,0.999999883,0.999999883,0,0,0,1
7709.364237,7714.779448,30.12748256,24.66554035,7690.859831,7733.109839,42.25000841,-0.53793086,2.674383855,-0.333333187,0,0.999999911,0.999999911,0,0,0,1
7713.22319,7718.920161,30.50325184,24.49487859,7696.997606,7735.447476,38.44987002,-0.658234997,2.953224765,-0.333332828,0,0.99999966,0.99999966,0,0,0,1
7716.225558,7721.811486,28.67346038,22.33320798,7702.090659,7735.813791,33.72313155,-0.838403251,3.580016157,-0.333333172,0,0.999999904,0.999999904,0,0,0,1
7719.307694,7722.199603,23.78900146,18.99387692,7704.246268,7735.808721,31.56245262,-0.445695877,3.110023428,-0.333333088,0,0.999999851,0.999999851,0,0,0,1
7720.524142,7722.188545,21.60664149,17.68879909,7704.553372,7735.807438,31.25406668,-0.13665838,2.799009227,-0.333333056,0,0.999999831,0.999999831,0,0,0,1
7720.673076,7722.188071,21.45413502,17.5316432,7704.741265,7735.807394,31.06612861,-0.136549409,2.845015109,-0.333333171,0,0.999999897,0.999999897,0,0,0,1
7720.767301,7722.450698,21.43026144,17.48739092,7704.976407,7735.807381,30.83097402,-0.147668138,2.85774502,-0.333332561,0,0.999999464,0.999999464,0,0,0,1
7721.513708,7723.089689,21.02291324,16.95398118,7706.054094,7735.850759,29.7966653,-0.202439199,3.02271546,-0.33333308,0,0.999999839,0.999999839,0,0,0,1
7722.369742,7723.867693,20.88441727,16.6123556,7707.641547,7736.2876,28.64605297,-0.276957073,3.135762209,-0.333333033,0,0.999999797,0.999999797,0,0,0,1
7722.658085,7723.867238,20.22359264,16.30667304,7707.680662,7736.287536,28.60687471,-0.103531037,2.743698309,-0.333332619,0,0.999999505,0.999999505,0,0,0,1
7720.489249,7723.036377,22.97507463,18.43799156,7705.520591,7736.289807,30.76921571,-0.363566702,2.869010884,-0.333333009,0,0.999999788,0.999999788,0,0,0,1
7717.240676,7721.784099,26.88379239,21.626992,7701.824548,7736.294111,34.46956356,-0.570210418,2.951777799,-0.333333137,0,0.999999876,0.999999876,0,0,0,1
7713.897015,7717.877101,28.90919374,23.58651007,7696.623654,7735.32452,38.70086638,-0.453917302,2.592861296,-0.333333195,0,0.999999917,0.999999917,0,0,0,1
7711.175271,7713.897731,28.77681444,23.58980054,7693.247979,7732.963018,39.71503865,-0.29956584,2.494134453,-0.333332854,0,0.999999689,0.999999689,0,0,0,1
7709.260564,7710.364386,28.05080371,22.66100107,7692.149515,7730.07915,37.92963403,-0.189528323,2.610412489,-0.33333291,0,0.999999705,0.999999705,0,0,0,1
7708.241252,7709.660963,27.37083426,21.69773472,7692.144197,7726.009563,33.86536564,-0.152039935,2.776403905,-0.33333314,0,0.999999878,0.999999878,0,0,0,1
7707.472388,7707.718531,27.18508644,21.41520176,7692.142682,7724.570934,32.42825242,-0.086279716,2.826401027,-0.333332779,0,0.999999601,0.999999601,0,0,0,1
7707.210079,7706.915537,27.30585976,21.66159711,7691.429435,7724.815386,33.3859508,-0.053299549,2.783998419,-0.333332965,0,0.999999747,0.999999747,0,0,0,1
7706.081327,7704.767195,27.03152644,21.12035,7691.229187,7722.837583,31.60839595,0.047112902,2.879012615,-0.333333003,0,0.999999778,0.999999778,0,0,0,1
7703.448903,7702.194615,27.44024497,21.49923367,7685.026833,7721.015332,35.98849847,0.185112645,2.825870812,-0.333332332,0,0.999999316,0.999999316,0,0,0,1
7700.21898,7700.029228,25.00987705,19.57662477,7682.269378,7716.645752,34.37637418,0.119977782,2.902062361,-0.333332559,0,0.999999473,0.999999473,0,0,0,1
7695.105104,7697.643522,24.25633572,19.46710813,7678.472791,7712.634398,34.16160717,-0.285694054,2.611888623,-0.333333078,0,0.999999839,0.999999839,0,0,0,1
7691.883558,7695.677658,23.96210537,19.70292806,7674.424416,7708.275754,33.85133812,-0.17797107,2.48123703,-0.333332129,0,0.99999913,0.99999913,0,0,0,1
7689.481691,7693.175797,24.77237544,20.62582356,7670.523292,7706.497143,35.97385167,-0.083537074,2.37628208,-0.33333301,0,0.999999793,0.999999793,0,0,0,1
7687.727546,7690.644536,25.84388137,21.96617888,7666.613648,7706.400418,39.78676978,-0.011128949,2.194620963,-0.33333191,0,0.999998979,0.999998979,0,0,0,1
7688.066649,7691.289382,26.03178023,22.26365767,7666.620361,7707.593845,40.97348315,-0.034788916,2.147986005,-0.333332819,0,0.999999655,0.999999655,0,0,0,1
7689.377309,7691.295759,27.73397788,23.53008982,7666.626795,7710.39829,43.77149555,0.087574599,2.1637873,-0.333332616,0,0.999999492,0.999999492,0,0,0,1
7690.63567,7691.301281,29.5716218,24.76655914,7666.629011,7711.323032,44.69402143,0.224418882,2.220760106,-0.333331595,0,0.999998677,0.999998677,0,0,0,1
7615.110496,7617.525787,24.4559309,18.50264253,7605.581782,7631.36548,25.78369821,-0.696951911,3.168468139,-0.333333228,0,0.999999937,0.999999937,0,0,0,1
7616.294424,7619.65313,24.63668164,18.71131092,7606.803223,7632.22406,25.4208368,-0.798884768,3.2342959,-0.333332835,0,0.999999665,0.999999665,0,0,0,1
7618.288534,7621.903825,25.74374591,19.51323935,7608.372004,7635.133397,26.76139226,-0.760037137,3.181001444,-0.333333113,0,0.99999986,0.99999986,0,0,0,1
