Time,outerFrame1.frame_a.r_0[1],outerFrame1.frame_a.r_0[2],outerFrame1.frame_a.r_0[3],"outerFrame1.frame_a.R.T[1, 1]","outerFrame1.frame_a.R.T[1, 2]","outerFrame1.frame_a.R.T[1, 3]","outerFrame1.frame_a.R.T[2, 1]","outerFrame1.frame_a.R.T[2, 2]","outerFrame1.frame_a.R.T[2, 3]","outerFrame1.frame_a.R.T[3, 1]","outerFrame1.frame_a.R.T[3, 2]","outerFrame1.frame_a.R.T[3, 3]",Revolute1.frame_a.r_0[1],Revolute1.frame_a.r_0[2],Revolute1.frame_a.r_0[3],"Revolute1.frame_a.R.T[1, 1]","Revolute1.frame_a.R.T[1, 2]","Revolute1.frame_a.R.T[1, 3]","Revolute1.frame_a.R.T[2, 1]","Revolute1.frame_a.R.T[2, 2]","Revolute1.frame_a.R.T[2, 3]","Revolute1.frame_a.R.T[3, 1]","Revolute1.frame_a.R.T[3, 2]","Revolute1.frame_a.R.T[3, 3]",innerFrame1.frame_a.r_0[1],innerFrame1.frame_a.r_0[2],innerFrame1.frame_a.r_0[3],"innerFrame1.frame_a.R.T[1, 1]","innerFrame1.frame_a.R.T[1, 2]","innerFrame1.frame_a.R.T[1, 3]","innerFrame1.frame_a.R.T[2, 1]","innerFrame1.frame_a.R.T[2, 2]","innerFrame1.frame_a.R.T[2, 3]","innerFrame1.frame_a.R.T[3, 1]","innerFrame1.frame_a.R.T[3, 2]","innerFrame1.frame_a.R.T[3, 3]",Revolute2.frame_a.r_0[1],Revolute2.frame_a.r_0[2],Revolute2.frame_a.r_0[3],"Revolute2.frame_a.R.T[1, 1]","Revolute2.frame_a.R.T[1, 2]","Revolute2.frame_a.R.T[1, 3]","Revolute2.frame_a.R.T[2, 1]","Revolute2.frame_a.R.T[2, 2]","Revolute2.frame_a.R.T[2, 3]","Revolute2.frame_a.R.T[3, 1]","Revolute2.frame_a.R.T[3, 2]","Revolute2.frame_a.R.T[3, 3]",innerRotor1.frame_a.r_0[1],innerRotor1.frame_a.r_0[2],innerRotor1.frame_a.r_0[3],"innerRotor1.frame_a.R.T[1, 1]","innerRotor1.frame_a.R.T[1, 2]","innerRotor1.frame_a.R.T[1, 3]","innerRotor1.frame_a.R.T[2, 1]","innerRotor1.frame_a.R.T[2, 2]","innerRotor1.frame_a.R.T[2, 3]","innerRotor1.frame_a.R.T[3, 1]","innerRotor1.frame_a.R.T[3, 2]","innerRotor1.frame_a.R.T[3, 3]"
421.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.441854958,0.897086504,0,-0.897086504,0.441854958,0,-0.01794173,0.008837099,1,0,0,0,0.441854958,0.897086504,0,-0.897086504,0.441854958,0,-0.01794173,0.008837099,-0.953027269,0.13383102,0.271713602,-0.302884506,-0.421099824,-0.854947902,0,-0.897086504,0.441854958
421.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.441458679,0.89728158,0,-0.89728158,0.441458679,0,-0.017945632,0.008829174,1,0,0,0,0.441458679,0.89728158,0,-0.89728158,0.441458679,0,-0.017945632,0.008829174,-0.952392725,0.13458923,0.273557737,-0.304873902,-0.420442035,-0.85456445,0,-0.89728158,0.441458679
421.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.441063738,0.897475782,0,-0.897475782,0.441063738,0,-0.017949516,0.008821275,1,0,0,0,0.441063738,0.897475782,0,-0.897475782,0.441063738,0,-0.017949516,0.008821275,-0.951723306,0.135387709,0.275486691,-0.306957243,-0.419770639,-0.854148618,0,-0.897475782,0.441063738
421.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.440675964,0.897666249,0,-0.897666249,0.440675964,0,-0.017953325,0.008813519,1,0,0,0,0.440675964,0.897666249,0,-0.897666249,0.440675964,0,-0.017953325,0.008813519,-0.951029586,0.136212881,0.277468516,-0.309099865,-0.41909588,-0.853707161,0,-0.897666249,0.440675964
422,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.440277243,0.897861876,0,-0.897861876,0.440277243,0,-0.017957238,0.008805545,1,0,0,0,0.440277243,0.897861876,0,-0.897861876,0.440277243,0,-0.017957238,0.008805545,-0.950320424,0.137046568,0.279480464,-0.311273339,-0.418404457,-0.853256479,0,-0.897861876,0.440277243
422.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.439884997,0.898054113,0,-0.898054113,0.439884997,0,-0.017961082,0.0087977,1,0,0,0,0.439884997,0.898054113,0,-0.898054113,0.439884997,0,-0.017961082,0.0087977,-0.949598955,0.137889616,0.281510708,-0.313467422,-0.417714333,-0.852791247,0,-0.898054113,0.439884997
422.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.439495334,0.898244872,0,-0.898244872,0.439495334,0,-0.017964897,0.008789907,1,0,0,0,0.439495334,0.898244872,0,-0.898244872,0.439495334,0,-0.017964897,0.008789907,-0.948868074,0.138736765,0.283551561,-0.315672896,-0.417023092,-0.852315882,0,-0.898244872,0.439495334
422.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.439107024,0.898434762,0,-0.898434762,0.439107024,0,-0.017968695,0.00878214,1,0,0,0,0.439107024,0.898434762,0,-0.898434762,0.439107024,0,-0.017968695,0.00878214,-0.948130117,0.139584437,0.285596686,-0.317882497,-0.416330594,-0.851833056,0,-0.898434762,0.439107024
422.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.438712076,0.898627684,0,-0.898627684,0.438712076,0,-0.017972554,0.008774242,1,0,0,0,0.438712076,0.898627684,0,-0.898627684,0.438712076,0,-0.017972554,0.008774242,-0.947395073,0.140417046,0.287620633,-0.320066517,-0.415633659,-0.85135544,0,-0.898627684,0.438712076
422.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.438324653,0.898816721,0,-0.898816721,0.438324653,0,-0.017976334,0.008766493,1,0,0,0,0.438324653,0.898816721,0,-0.898816721,0.438324653,0,-0.017976334,0.008766493,-0.946667556,0.14123344,0.289609486,-0.322211947,-0.414947728,-0.850880629,0,-0.898816721,0.438324653
422.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.437926154,0.899010948,0,-0.899010948,0.437926154,0,-0.017980219,0.008758523,1,0,0,0,0.437926154,0.899010948,0,-0.899010948,0.437926154,0,-0.017980219,0.008758523,-0.945941698,0.14203553,0.291582257,-0.324336714,-0.414252609,-0.850411942,0,-0.899010948,0.437926154
422.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.437532252,0.899202718,0,-0.899202718,0.437532252,0,-0.017984054,0.008750645,1,0,0,0,0.437532252,0.899202718,0,-0.899202718,0.437532252,0,-0.017984054,0.008750645,-0.945205387,0.142843912,0.293568378,-0.326476302,-0.413557842,-0.849931254,0,-0.899202718,0.437532252
422.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.437143461,0.899391792,0,-0.899391792,0.437143461,0,-0.017987836,0.008742869,1,0,0,0,0.437143461,0.899391792,0,-0.899391792,0.437143461,0,-0.017987836,0.008742869,-0.944447811,0.143672192,0.295595387,-0.328661424,-0.412859185,-0.849428609,0,-0.899391792,0.437143461
422.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.436756206,0.899579911,0,-0.899579911,0.436756206,0,-0.017991598,0.008735124,1,0,0,0,0.436756206,0.899579911,0,-0.899579911,0.436756206,0,-0.017991598,0.008735124,-0.943660848,0.144528828,0.297683761,-0.330914193,-0.412149731,-0.848898342,0,-0.899579911,0.436756206
423,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.436365681,0.899769411,0,-0.899769411,0.436365681,0,-0.017995388,0.008727314,1,0,0,0,0.436365681,0.899769411,0,-0.899769411,0.436365681,0,-0.017995388,0.008727314,-0.942846025,0.145409573,0.299828999,-0.333228709,-0.411425648,-0.848344013,0,-0.899769411,0.436365681
423.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.435968814,0.899961773,0,-0.899961773,0.435968814,0,-0.017999235,0.008719376,1,0,0,0,0.435968814,0.899961773,0,-0.899961773,0.435968814,0,-0.017999235,0.008719376,-0.942017131,0.146295782,0.301995479,-0.335564785,-0.410690092,-0.847779407,0,-0.899961773,0.435968814
423.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.43557913,0.900150444,0,-0.900150444,0.43557913,0,-0.018003009,0.008711583,1,0,0,0,0.43557913,0.900150444,0,-0.900150444,0.43557913,0,-0.018003009,0.008711583,-0.941179207,0.147185598,0.304167881,-0.337907828,-0.40995802,-0.847202881,0,-0.900150444,0.43557913
423.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.435182691,0.900342171,0,-0.900342171,0.435182691,0,-0.018006843,0.008703654,1,0,0,0,0.435182691,0.900342171,0,-0.900342171,0.435182691,0,-0.018006843,0.008703654,-0.940328703,0.1480785,0.306357126,-0.34026744,-0.409214775,-0.846617586,0,-0.900342171,0.435182691
423.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.434792106,0.900530857,0,-0.900530857,0.434792106,0,-0.018010617,0.008695842,1,0,0,0,0.434792106,0.900530857,0,-0.900530857,0.434792106,0,-0.018010617,0.008695842,-0.939463044,0.148981621,0.308567118,-0.342650244,-0.408471115,-0.84601546,0,-0.900530857,0.434792106
423.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.434404317,0.900717985,0,-0.900717985,0.434404317,0,-0.01801436,0.008688086,1,0,0,0,0.434404317,0.900717985,0,-0.900717985,0.434404317,0,-0.01801436,0.008688086,-0.938595043,0.149878521,0.310766431,-0.34502079,-0.407729738,-0.845409436,0,-0.900717985,0.434404317
423.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.434008062,0.900908987,0,-0.900908987,0.434008062,0,-0.01801818,0.008680161,1,0,0,0,0.434008062,0.900908987,0,-0.900908987,0.434008062,0,-0.01801818,0.008680161,-0.937732934,0.150755775,0.31293712,-0.347357085,-0.406983653,-0.844812027,0,-0.900908987,0.434008062
423.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.433627642,0.901092153,0,-0.901092153,0.433627642,0,-0.018021843,0.008672553,1,0,0,0,0.433627642,0.901092153,0,-0.901092153,0.433627642,0,-0.018021843,0.008672553,-0.936875405,0.151623704,0.315078922,-0.349663373,-0.406255073,-0.844211076,0,-0.901092153,0.433627642
423.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.43323321,0.901281857,0,-0.901281857,0.43323321,0,-0.018025637,0.008664664,1,0,0,0,0.43323321,0.901281857,0,-0.901281857,0.43323321,0,-0.018025637,0.008664664,-0.936009667,0.152486953,0.317228044,-0.351974293,-0.405510473,-0.843608531,0,-0.901281857,0.43323321
423.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.43283673,0.901472332,0,-0.901472332,0.43283673,0,-0.018029447,0.008656735,1,0,0,0,0.43283673,0.901472332,0,-0.901472332,0.43283673,0,-0.018029447,0.008656735,-0.935116084,0.153372022,0.319429071,-0.354341514,-0.404752589,-0.842981277,0,-0.901472332,0.43283673
424,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.432448444,0.901658662,0,-0.901658662,0.432448444,0,-0.018033173,0.008648969,1,0,0,0,0.432448444,0.901658662,0,-0.901658662,0.432448444,0,-0.018033173,0.008648969,-0.934179925,0.154298591,0.321713866,-0.35680228,-0.403984656,-0.842311422,0,-0.901658662,0.432448444
424.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.432057423,0.901846097,0,-0.901846097,0.432057423,0,-0.018036922,0.008641148,1,0,0,0,0.432057423,0.901846097,0,-0.901846097,0.432057423,0,-0.018036922,0.008641148,-0.933216313,0.155244739,0.324046885,-0.359315061,-0.403203035,-0.84161749,0,-0.901846097,0.432057423
424.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.431667579,0.902032761,0,-0.902032761,0.431667579,0,-0.018040655,0.008633352,1,0,0,0,0.431667579,0.902032761,0,-0.902032761,0.431667579,0,-0.018040655,0.008633352,-0.932240865,0.156193871,0.326390018,-0.361838319,-0.402418157,-0.840911801,0,-0.902032761,0.431667579
424.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.431267754,0.902223988,0,-0.902223988,0.431267754,0,-0.01804448,0.008625355,1,0,0,0,0.431267754,0.902223988,0,-0.902223988,0.431267754,0,-0.01804448,0.008625355,-0.931261283,0.157133295,0.328727169,-0.36435206,-0.401622962,-0.840206268,0,-0.902223988,0.431267754
424.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.430874669,0.902411779,0,-0.902411779,0.430874669,0,-0.018048236,0.008617493,1,0,0,0,0.430874669,0.902411779,0,-0.902411779,0.430874669,0,-0.018048236,0.008617493,-0.930279247,0.158067312,0.33105173,-0.366852182,-0.400833762,-0.83949495,0,-0.902411779,0.430874669
424.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.430481189,0.902599549,0,-0.902599549,0.430481189,0,-0.018051991,0.008609624,1,0,0,0,0.430481189,0.902599549,0,-0.902599549,0.430481189,0,-0.018051991,0.008609624,-0.92930177,0.158985871,0.333349235,-0.369321296,-0.400046931,-0.838787359,0,-0.902599549,0.430481189
424.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.430089811,0.902786107,0,-0.902786107,0.430089811,0,-0.018055722,0.008601796,1,0,0,0,0.430089811,0.902786107,0,-0.902786107,0.430089811,0,-0.018055722,0.008601796,-0.92832962,0.15988939,0.335618087,-0.371758143,-0.399265111,-0.838083083,0,-0.902786107,0.430089811
424.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.429694366,0.902974392,0,-0.902974392,0.429694366,0,-0.018059488,0.008593887,1,0,0,0,0.429694366,0.902974392,0,-0.902974392,0.429694366,0,-0.018059488,0.008593887,-0.927355757,0.160783398,0.337875714,-0.374180838,-0.398479544,-0.837378501,0,-0.902974392,0.429694366
424.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.429299502,0.903162188,0,-0.903162188,0.429299502,0,-0.018063244,0.00858599,1,0,0,0,0.429299502,0.903162188,0,-0.903162188,0.429299502,0,-0.018063244,0.00858599,-0.926369853,0.161680653,0.340144471,-0.376615048,-0.397690117,-0.836662224,0,-0.903162188,0.429299502
424.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.428900984,0.903351508,0,-0.903351508,0.428900984,0,-0.01806703,0.00857802,1,0,0,0,0.428900984,0.903351508,0,-0.903351508,0.428900984,0,-0.01806703,0.00857802,-0.925362134,0.162589637,0.342446391,-0.379084319,-0.396888729,-0.835927279,0,-0.903351508,0.428900984
425,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.428513851,0.903535212,0,-0.903535212,0.428513851,0,-0.018070704,0.008570277,1,0,0,0,0.428513851,0.903535212,0,-0.903535212,0.428513851,0,-0.018070704,0.008570277,-0.924325648,0.163522871,0.344793225,-0.381604635,-0.396086343,-0.83516077,0,-0.903535212,0.428513851
425.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.428126177,0.90371897,0,-0.90371897,0.428126177,0,-0.018074379,0.008562524,1,0,0,0,0.428126177,0.90371897,0,-0.90371897,0.428126177,0,-0.018074379,0.008562524,-0.923270555,0.164464816,0.347163949,-0.384150339,-0.395276293,-0.834377115,0,-0.90371897,0.428126177
425.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.427744304,0.903899779,0,-0.903899779,0.427744304,0,-0.018077996,0.008554886,1,0,0,0,0.427744304,0.903899779,0,-0.903899779,0.427744304,0,-0.018077996,0.008554886,-0.922200881,0.165413504,0.349548149,-0.386711179,-0.394466174,-0.833577172,0,-0.903899779,0.427744304
425.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.427348215,0.90408711,0,-0.90408711,0.427348215,0,-0.018081742,0.008546964,1,0,0,0,0.427348215,0.90408711,0,-0.90408711,0.427348215,0,-0.018081742,0.008546964,-0.921115963,0.166361661,0.351950537,-0.389288303,-0.393637262,-0.832769069,0,-0.90408711,0.427348215
425.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.426949015,0.904275698,0,-0.904275698,0.426949015,0,-0.018085514,0.00853898,1,0,0,0,0.426949015,0.904275698,0,-0.904275698,0.426949015,0,-0.018085514,0.00853898,-0.920021091,0.167308018,0.354357475,-0.391868847,-0.392802098,-0.831952714,0,-0.904275698,0.426949015
425.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.426550485,0.904463755,0,-0.904463755,0.426550485,0,-0.018089275,0.00853101,1,0,0,0,0.426550485,0.904463755,0,-0.904463755,0.426550485,0,-0.018089275,0.00853101,-0.918934346,0.168236003,0.35673003,-0.394410531,-0.391971891,-0.831142809,0,-0.904463755,0.426550485
425.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.426160433,0.904647603,0,-0.904647603,0.426160433,0,-0.018092952,0.008523209,1,0,0,0,0.426160433,0.904647603,0,-0.904647603,0.426160433,0,-0.018092952,0.008523209,-0.917860239,0.169144672,0.35905802,-0.396903744,-0.391155717,-0.830340065,0,-0.904647603,0.426160433
425.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.425765613,0.904833489,0,-0.904833489,0.425765613,0,-0.01809667,0.008515312,1,0,0,0,0.425765613,0.904833489,0,-0.904833489,0.425765613,0,-0.01809667,0.008515312,-0.916785891,0.170041868,0.361371543,-0.399379055,-0.390335907,-0.829538577,0,-0.904833489,0.425765613
425.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.42536307,0.905022795,0,-0.905022795,0.42536307,0,-0.018100456,0.008507261,1,0,0,0,0.42536307,0.905022795,0,-0.905022795,0.42536307,0,-0.018100456,0.008507261,-0.915686442,0.170950629,0.363722727,-0.401893443,-0.389499196,-0.828717103,0,-0.905022795,0.42536307
425.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.424966006,0.905209309,0,-0.905209309,0.424966006,0,-0.018104186,0.00849932,1,0,0,0,0.424966006,0.905209309,0,-0.905209309,0.424966006,0,-0.018104186,0.00849932,-0.914543109,0.171893839,0.366146706,-0.404488445,-0.388649732,-0.827852936,0,-0.905209309,0.424966006
426,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.424572913,0.90539375,0,-0.90539375,0.424572913,0,-0.018107875,0.008491458,1,0,0,0,0.424572913,0.90539375,0,-0.90539375,0.424572913,0,-0.018107875,0.008491458,-0.91336777,0.172858706,0.368617939,-0.407135502,-0.387791214,-0.82695747,0,-0.90539375,0.424572913
426.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.424178364,0.905578663,0,-0.905578663,0.424178364,0,-0.018111573,0.008483567,1,0,0,0,0.424178364,0.905578663,0,-0.905578663,0.424178364,0,-0.018111573,0.008483567,-0.912182753,0.173821351,0.371091315,-0.409783633,-0.386928187,-0.826053238,0,-0.905578663,0.424178364
426.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.423779146,0.905765552,0,-0.905765552,0.423779146,0,-0.018115311,0.008475583,1,0,0,0,0.423779146,0.905765552,0,-0.905765552,0.423779146,0,-0.018115311,0.008475583,-0.910994514,0.174774348,0.373554445,-0.412418472,-0.386060477,-0.825147448,0,-0.905765552,0.423779146
426.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.423383118,0.905950736,0,-0.905950736,0.423383118,0,-0.018119015,0.008467662,1,0,0,0,0.423383118,0.905950736,0,-0.905950736,0.423383118,0,-0.018119015,0.008467662,-0.909798607,0.175725159,0.376014844,-0.41504999,-0.385193371,-0.824232717,0,-0.905950736,0.423383118
426.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.422981711,0.906138219,0,-0.906138219,0.422981711,0,-0.018122764,0.008459634,1,0,0,0,0.422981711,0.906138219,0,-0.906138219,0.422981711,0,-0.018122764,0.008459634,-0.908603998,0.176661984,0.378456495,-0.417658683,-0.384322873,-0.823320809,0,-0.906138219,0.422981711
426.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.422583077,0.906324193,0,-0.906324193,0.422583077,0,-0.018126484,0.008451662,1,0,0,0,0.422583077,0.906324193,0,-0.906324193,0.422583077,0,-0.018126484,0.008451662,-0.907418894,0.177580929,0.380862132,-0.42022726,-0.383459869,-0.822415697,0,-0.906324193,0.422583077
426.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.422201439,0.906502038,0,-0.906502038,0.422201439,0,-0.018130041,0.008444029,1,0,0,0,0.422201439,0.906502038,0,-0.906502038,0.422201439,0,-0.018130041,0.008444029,-0.906237074,0.178494049,0.383241752,-0.422769873,-0.382614597,-0.821505754,0,-0.906502038,0.422201439
426.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.421812507,0.906683081,0,-0.906683081,0.421812507,0,-0.018133662,0.00843625,1,0,0,0,0.421812507,0.906683081,0,-0.906683081,0.421812507,0,-0.018133662,0.00843625,-0.905043254,0.1794051,0.385630029,-0.425319538,-0.381758564,-0.820587405,0,-0.906683081,0.421812507
426.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.421419801,0.906865674,0,-0.906865674,0.421419801,0,-0.018137313,0.008428396,1,0,0,0,0.421419801,0.906865674,0,-0.906865674,0.421419801,0,-0.018137313,0.008428396,-0.903818031,0.180332701,0.388063248,-0.42791701,-0.380886815,-0.819641548,0,-0.906865674,0.421419801
426.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.421014027,0.907054127,0,-0.907054127,0.421014027,0,-0.018141083,0.008420281,1,0,0,0,0.421014027,0.907054127,0,-0.907054127,0.421014027,0,-0.018141083,0.008420281,-0.902555731,0.181277294,0.390553064,-0.430573052,-0.379988623,-0.8186669,0,-0.907054127,0.421014027
427,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.420628183,0.907233119,0,-0.907233119,0.420628183,0,-0.018144662,0.008412564,1,0,0,0,0.420628183,0.907233119,0,-0.907233119,0.420628183,0,-0.018144662,0.008412564,-0.901274549,0.182236493,0.39305731,-0.433248414,-0.379101476,-0.817666119,0,-0.907233119,0.420628183
427.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.420235782,0.907414948,0,-0.907414948,0.420235782,0,-0.018148299,0.008404716,1,0,0,0,0.420235782,0.907414948,0,-0.907414948,0.420235782,0,-0.018148299,0.008404716,-0.899981464,0.183192613,0.395567732,-0.435928164,-0.378204414,-0.816656634,0,-0.907414948,0.420235782
427.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.419840809,0.907597761,0,-0.907597761,0.419840809,0,-0.018151955,0.008396816,1,0,0,0,0.419840809,0.907597761,0,-0.907597761,0.419840809,0,-0.018151955,0.008396816,-0.898676716,0.18414706,0.398082931,-0.438611628,-0.377301159,-0.815636975,0,-0.907597761,0.419840809
427.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.419441501,0.907782368,0,-0.907782368,0.419441501,0,-0.018155647,0.00838883,1,0,0,0,0.419441501,0.907782368,0,-0.907782368,0.419441501,0,-0.018155647,0.00838883,-0.897372381,0.185088661,0.400580826,-0.441274076,-0.376395218,-0.814618825,0,-0.907782368,0.419441501
